country,sector,output_hat,price_hat,spending_hat
ARG,01T02,1.0059539457735212,1.004787138316846,1.0081344933014844
ARG,03,1.0068984383937112,1.0056813664105853,1.0081344933014844
ARG,05T06,1.005227403335756,1.0054694967222721,1.0081344933014844
ARG,07T08,0.9967818204229077,1.0052347615702977,1.0081344933014844
ARG,10T12,1.0066400162100502,1.0051081528529755,1.0081344933014844
ARG,13T15,1.0051629681282397,1.006254175019207,1.0081344933014844
ARG,16,1.0010423010255163,1.0059271486903119,1.0081344933014844
ARG,17T18,1.002035195827749,1.00661118560651,1.0081344933014844
ARG,19,1.005510951714793,1.0058832955782475,1.0081344933014844
ARG,20,1.0017552357347612,1.0069937884380475,1.0081344933014844
ARG,21,1.0043907971105912,1.0061513923456786,1.0081344933014844
ARG,22,1.0021870656873477,1.0070971199503205,1.0081344933014844
ARG,23,1.0055014153590431,1.005571009535938,1.0081344933014844
ARG,24,1.0245549832938263,1.0080874034428065,1.0081344933014844
ARG,25,1.00293464469766,1.012116533393222,1.0081344933014844
ARG,26,1.0256262147497979,1.0274850605609802,1.0081344933014844
ARG,27,1.007849739611117,1.0095832868016092,1.0081344933014844
ARG,28,1.0026277944134792,1.011140251197367,1.0081344933014844
ARG,29T30,0.9905726376323353,1.018581214940936,1.0081344933014844
ARG,31T33,1.0055603582606583,1.0077851323951874,1.0081344933014844
ARG,35,1.0061802788337895,1.005114595791525,1.0081344933014844
ARG,36T39,1.0073561967964524,1.0054494814319892,1.0081344933014844
ARG,41T43,1.00751572373613,1.0065194369572008,1.0081344933014844
ARG,45T47,0.9922977068902052,1.0045597494236282,1.0081344933014844
ARG,49,1.0043717852498162,1.0070543437666266,1.0081344933014844
ARG,50,0.9996887263736047,1.0060830833090921,1.0081344933014844
ARG,51,1.0045327575215177,1.0052258916658598,1.0081344933014844
ARG,52,1.0031490574100783,1.0062184082402865,1.0081344933014844
ARG,53,1.0025600100281293,1.0052360191461505,1.0081344933014844
ARG,55T56,1.006512404048683,1.0048225821661696,1.0081344933014844
ARG,58T60,1.003270184132474,1.006380983198867,1.0081344933014844
ARG,61,1.0051321452959996,1.0067285113469988,1.0081344933014844
ARG,62T63,1.00073645157044,1.00599285500235,1.0081344933014844
ARG,64T66,1.0047446116463956,1.0045376797982093,1.0081344933014844
ARG,68,1.0061331855290052,1.00421996676284,1.0081344933014844
ARG,69T75,1.0017518095798807,1.0051690604048453,1.0081344933014844
ARG,77T82,1.0009705802816682,1.0050001147103107,1.0081344933014844
