country,sector,output_hat,price_hat,spending_hat
ARG,01T02,1.0067746296032072,1.005781164376517,1.0091208328715693
ARG,03,1.0073607721112798,1.0066464075921022,1.0091208328715693
ARG,05T06,1.005253287871531,1.0064528139258269,1.0091208328715693
ARG,07T08,0.9910854208248103,1.006222072078077,1.0091208328715693
ARG,10T12,1.0073792968011241,1.006084809657648,1.0091208328715693
ARG,13T15,1.0063155240370552,1.0071922692047552,1.0091208328715693
ARG,16,1.0014388622031059,1.006870586513776,1.0091208328715693
ARG,17T18,1.0020256870761601,1.0075508586439978,1.0091208328715693
ARG,19,1.0058256935927894,1.0068239199798343,1.0091208328715693
ARG,20,1.0001116635156524,1.0079034044162531,1.0091208328715693
ARG,21,1.0000276605699812,1.0071003932058502,1.0091208328715693
ARG,22,1.003493814197435,1.008002152815482,1.0091208328715693
ARG,23,1.0069343570549607,1.006544663710559,1.0091208328715693
ARG,24,1.0283493560249881,1.009077391685428,1.0091208328715693
ARG,25,1.005597746047787,1.0130484978950074,1.0091208328715693
ARG,26,1.0475297918894908,1.0281048569860423,1.0091208328715693
ARG,27,1.0082491986647526,1.010497871901282,1.0091208328715693
ARG,28,1.0003268578638826,1.0119741264409179,1.0091208328715693
ARG,29T30,1.004719553588058,1.0191983112305425,1.0091208328715693
ARG,31T33,1.0060785044586082,1.0087190877969774,1.0091208328715693
ARG,35,1.007822425372783,1.0060799173575203,1.0091208328715693
ARG,36T39,1.0083537774674827,1.006417435518333,1.0091208328715693
ARG,41T43,1.0085317319273934,1.007481257453509,1.0091208328715693
ARG,45T47,0.9942900738540988,1.005558362844284,1.0091208328715693
ARG,49,1.0058162227118281,1.0079722153952575,1.0091208328715693
ARG,50,1.0011214634424663,1.0069985141868083,1.0091208328715693
ARG,51,1.003892408872326,1.0061370947150798,1.0091208328715693
ARG,52,1.0048934578582636,1.0071494167913349,1.0091208328715693
ARG,53,1.0037072141113086,1.0061967242072036,1.0091208328715693
ARG,55T56,1.0076469620657433,1.0058102772327102,1.0091208328715693
ARG,58T60,1.0031177630174604,1.0073238339998316,1.0091208328715693
ARG,61,1.0061787049267967,1.007658239305697,1.0091208328715693
ARG,62T63,1.0024368813662847,1.00692882136929,1.0091208328715693
ARG,64T66,1.0059647052843568,1.0055290731773687,1.0091208328715693
ARG,68,1.0072834452780464,1.0052364630815342,1.0091208328715693
ARG,69T75,1.0012980019056916,1.0061403460545193,1.0091208328715693
ARG,77T82,0.9997512686048017,1.0059882887236011,1.0091208328715693
ARG,84,1.0089364688066875,1.0061039296069743,1.0091208328715693
ARG,85,1.0088525845449612,1.0052295267906222,1.0091208328715693
ARG,86T88,1.0089270203692593,1.0065236074778727,1.0091208328715693
ARG,90T93,1.0058655888424353,1.005745824421441,1.0091208328715693
