country,sector,output_hat,price_hat,spending_hat
ARG,01T02,1.001901273257116,1.0088325316677451,1.0104423651301806
ARG,03,1.0054240617888048,1.0091164677396187,1.0104423651301806
ARG,05T06,0.976814627325645,1.008580409975755,1.0104423651301806
ARG,07T08,0.9940552517670411,1.0085724589250573,1.0104423651301806
ARG,10T12,1.0053520122574426,1.0088117098188238,1.0104423651301806
ARG,13T15,1.0010842028674045,1.0078513141063548,1.0104423651301806
ARG,16,0.9861038397055124,1.00895414204976,1.0104423651301806
ARG,17T18,1.0087200419701312,1.0092678790441527,1.0104423651301806
ARG,19,1.0142489175997162,1.0088429531328027,1.0104423651301806
ARG,20,1.0124397557072784,1.010387360041966,1.0104423651301806
ARG,21,1.0230263755585183,1.0100704239281728,1.0104423651301806
ARG,22,1.0040005075109328,1.010331322285575,1.0104423651301806
ARG,23,1.006460576315224,1.008750901840928,1.0104423651301806
ARG,24,0.9909406141785512,1.0098322248356464,1.0104423651301806
ARG,25,1.0011434728744784,1.0091068463827995,1.0104423651301806
ARG,26,1.0010873856382578,1.0078386528266285,1.0104423651301806
ARG,27,1.0044987331151833,1.0089505220382828,1.0104423651301806
ARG,28,1.018915230608016,1.009487736606049,1.0104423651301806
ARG,29T30,1.0070299702922927,1.0094142572684859,1.0104423651301806
ARG,31T33,1.0057559278373172,1.0089185206477422,1.0104423651301806
ARG,35,1.0061243177210164,1.0089158123047544,1.0104423651301806
ARG,36T39,1.0094061083854422,1.0088939031855708,1.0104423651301806
ARG,41T43,1.0100930022848993,1.0086572748972351,1.0104423651301806
ARG,45T47,1.0079871683288266,1.008743184102823,1.0104423651301806
ARG,49,1.0071669081619463,1.0093919151269548,1.0104423651301806
ARG,50,0.9983456185245833,1.0096869421622299,1.0104423651301806
ARG,51,1.006492096316391,1.0121266164427363,1.0104423651301806
ARG,52,1.0073134434451938,1.0091387366471123,1.0104423651301806
ARG,53,1.0264914597942327,1.0093793744184782,1.0104423651301806
ARG,55T56,1.01149192422254,1.0088993142141627,1.0104423651301806
ARG,58T60,1.0263543347416502,1.0104652773754346,1.0104423651301806
ARG,61,1.0159333337178673,1.0093804426941306,1.0104423651301806
ARG,62T63,1.0043012508389904,1.0100521633283357,1.0104423651301806
ARG,64T66,1.014719767720219,1.0107967925072647,1.0104423651301806
ARG,68,1.0114625877917178,1.008260262599535,1.0104423651301806
ARG,69T75,1.0148312470707253,1.0097419530822112,1.0104423651301806
ARG,77T82,1.0103075490743116,1.0087401444849358,1.0104423651301806
ARG,84,1.0109024951865795,1.0087943300082542,1.0104423651301806
ARG,85,1.0148328908131015,1.008438425737717,1.0104423651301806
ARG,86T88,1.0106286369653612,1.0086252382034646,1.0104423651301806
ARG,90T93,1.0142216176503815,1.009295156206901,1.0104423651301806
ARG,94T98,1.0108370814564607,1.0089305098757178,1.0104423651301806
AUS,01T02,0.9947647163572299,1.0006421787549713,1.0009618251607193
AUS,03,0.9926645252911162,1.0010105095792166,1.0009618251607193
AUS,05T06,0.9841365337183414,0.999922200642353,1.0009618251607193
AUS,07T08,0.9773732277339019,1.0003242344767207,1.0009618251607193
AUS,10T12,0.9955760001180461,1.0007482094995819,1.0009618251607193
AUS,13T15,0.9888750128095547,0.999448733480669,1.0009618251607193
AUS,16,0.997373669932741,1.0004530396186295,1.0009618251607193
AUS,17T18,0.9996364701021594,1.0008295445637754,1.0009618251607193
AUS,19,1.003185154250655,1.0004368167215238,1.0009618251607193
AUS,20,1.0208439055535765,1.0011256228828251,1.0009618251607193
AUS,21,1.0109446958821917,1.0015701091049427,1.0009618251607193
AUS,22,1.0019173424741474,1.001964810801497,1.0009618251607193
AUS,23,0.9984573767209263,1.000450238916697,1.0009618251607193
AUS,24,0.9590299650563086,1.0018458992782413,1.0009618251607193
AUS,25,0.9971100106605608,1.0007891321534972,1.0009618251607193
AUS,26,1.001149392439539,1.0011542537141185,1.0009618251607193
AUS,27,1.0017973204521706,1.0013830959965746,1.0009618251607193
AUS,28,1.0312199013593382,1.0019025269499142,1.0009618251607193
AUS,29T30,1.0212642214503986,1.002424084526556,1.0009618251607193
AUS,31T33,0.9993356166821694,1.0021077428898297,1.0009618251607193
AUS,35,0.997626705738985,0.9998223536402943,1.0009618251607193
AUS,36T39,1.0008245209705178,1.0001798427834598,1.0009618251607193
AUS,41T43,1.0000929884883316,1.000451226708301,1.0009618251607193
AUS,45T47,1.0005556057228249,1.0001619235050268,1.0009618251607193
AUS,49,0.9985070069293346,1.0003873493685622,1.0009618251607193
AUS,50,0.9970644231603943,1.0002243551411976,1.0009618251607193
AUS,51,1.0010634744591485,1.0017326727045144,1.0009618251607193
AUS,52,0.9990158774332458,0.9998472211536739,1.0009618251607193
AUS,53,1.001921966897415,1.0004455612065462,1.0009618251607193
AUS,55T56,1.0026691292245804,1.0002045977626841,1.0009618251607193
AUS,58T60,1.0331660146826773,1.0016365402569025,1.0009618251607193
AUS,61,1.003399124701016,1.000702932441434,1.0009618251607193
AUS,62T63,1.0031179555268812,1.0001644199764923,1.0009618251607193
AUS,64T66,1.0015030839725316,0.9996438930066031,1.0009618251607193
AUS,68,1.001056067360689,0.9994421716256656,1.0009618251607193
AUS,69T75,1.006077539806666,1.0001294033904629,1.0009618251607193
AUS,77T82,1.0027654827734322,1.0000980170690135,1.0009618251607193
AUS,84,1.0011555794327016,0.9998157177728807,1.0009618251607193
AUS,85,0.9948268756750027,0.9997718914421762,1.0009618251607193
AUS,86T88,1.0009617088108371,0.9997367449517153,1.0009618251607193
AUS,90T93,1.0009886785113449,1.0001006903293497,1.0009618251607193
AUS,94T98,1.000069592814153,0.999773555241474,1.0009618251607193
AUT,01T02,1.010025119257911,1.0128275308620434,1.01463954155919
AUT,03,1.0164440849680703,1.0128708167605052,1.01463954155919
AUT,05T06,0.973884594831836,1.0113004633951321,1.01463954155919
AUT,07T08,0.9943808646946218,1.0127698300366144,1.01463954155919
AUT,10T12,1.010837708732326,1.0129797566584455,1.01463954155919
AUT,13T15,1.0018424100990355,1.0117735161237285,1.01463954155919
AUT,16,1.0059530840422652,1.0127776989140234,1.01463954155919
AUT,17T18,1.0077166974720104,1.0129537599355987,1.01463954155919
AUT,19,1.0203145828057416,1.0064706910473689,1.01463954155919
AUT,20,1.0043679222456061,1.0132732919549807,1.01463954155919
AUT,21,1.0420112390957097,1.0143113772304198,1.01463954155919
AUT,22,1.007249965662543,1.0131180184956874,1.01463954155919
AUT,23,1.007733107008747,1.012752715475246,1.01463954155919
AUT,24,1.0121004623056842,1.0126309877190078,1.01463954155919
AUT,25,1.0067267651645846,1.0127665676930904,1.01463954155919
AUT,26,1.016082973745231,1.0125709737475614,1.01463954155919
AUT,27,1.0090180529550177,1.0127175596115672,1.01463954155919
AUT,28,1.0130131955557602,1.0127851633802438,1.01463954155919
AUT,29T30,1.0279931273737921,1.0133795020732133,1.01463954155919
AUT,31T33,1.0109496197468664,1.0129018811177968,1.01463954155919
AUT,35,1.010759740773632,1.0108242417267954,1.01463954155919
AUT,36T39,1.0121744711100917,1.0129854587501164,1.01463954155919
AUT,41T43,1.0138217222675188,1.0128732194428476,1.01463954155919
AUT,45T47,1.0110306761037335,1.0131234946403875,1.01463954155919
AUT,49,1.0074486350823004,1.0128031605299628,1.01463954155919
AUT,50,1.0059548126279683,1.0129104841398968,1.01463954155919
AUT,51,1.0188786803824876,1.0128110061622528,1.01463954155919
AUT,52,1.0079598598698591,1.0130041478791443,1.01463954155919
AUT,53,1.0201492325929693,1.0165270842991403,1.01463954155919
AUT,55T56,1.0139109406628513,1.0129897633985971,1.01463954155919
AUT,58T60,1.02616348203021,1.013854729001026,1.01463954155919
AUT,61,1.014411195481326,1.0132562832275533,1.01463954155919
AUT,62T63,1.012059342461206,1.0131495724953095,1.01463954155919
AUT,64T66,1.0140898420741247,1.0135090500258723,1.01463954155919
AUT,68,1.013901668139084,1.0130247543001254,1.01463954155919
AUT,69T75,1.014278998158446,1.0135897781762675,1.01463954155919
AUT,77T82,1.0129321330483156,1.0131281684247022,1.01463954155919
AUT,84,1.0145815056867105,1.0131227577771564,1.01463954155919
AUT,85,1.0153471790438806,1.0129669327223647,1.01463954155919
AUT,86T88,1.014517870061637,1.0133484804759225,1.01463954155919
AUT,90T93,1.0125015751145243,1.0130359403674192,1.01463954155919
AUT,94T98,1.0140575476911762,1.0132123986424284,1.01463954155919
BEL,01T02,1.0083777012825788,1.014406867148414,1.0181185986264474
BEL,03,1.0230121406309614,1.0136773887185067,1.0181185986264474
BEL,05T06,0.9950191215386426,1.015102953701269,1.0181185986264474
BEL,07T08,0.9415079852056453,1.01326018548686,1.0181185986264474
BEL,10T12,1.0096722483249658,1.0143408623350083,1.0181185986264474
BEL,13T15,1.0014351815410634,1.0135163168438905,1.0181185986264474
BEL,16,1.007347299249109,1.0143947291586743,1.0181185986264474
BEL,17T18,1.011305818934953,1.014602455505682,1.0181185986264474
BEL,19,1.0135614666027821,1.0107211916090069,1.0181185986264474
BEL,20,1.0038042017565167,1.0148119080264186,1.0181185986264474
BEL,21,1.021283878014866,1.0173908816612462,1.0181185986264474
BEL,22,1.0022779948127658,1.0148378356297652,1.0181185986264474
BEL,23,1.0107848327784756,1.0126553268862828,1.0181185986264474
BEL,24,1.0015239577376764,1.0134294709074956,1.0181185986264474
BEL,25,1.0093725883203124,1.0141955468468689,1.0181185986264474
BEL,26,1.012396908323722,1.0149223618010912,1.0181185986264474
BEL,27,1.0091385302740163,1.0142815090553368,1.0181185986264474
