country,sector,output_hat,price_hat,spending_hat
ARG,01T02,1.0018826554285991,1.0081631121257728,1.0096849323635062
ARG,03,1.00482447214765,1.0083793206111964,1.0096849323635062
ARG,05T06,0.9807405491974848,1.0079361655672707,1.0096849323635062
ARG,07T08,0.995483270011443,1.0078830702070105,1.0096849323635062
ARG,10T12,1.0044646699120856,1.008136875349453,1.0096849323635062
ARG,13T15,1.0048281229013427,1.0080556779757102,1.0096849323635062
ARG,16,0.9851973404337004,1.0082768182289124,1.0096849323635062
ARG,17T18,1.0075213127949585,1.008629409584515,1.0096849323635062
ARG,19,1.0135876890406994,1.0082862924805425,1.0096849323635062
ARG,20,1.0133242275414815,1.0098610133826618,1.0096849323635062
ARG,21,1.0179477889726398,1.0092116445871204,1.0096849323635062
ARG,22,1.0043247818355885,1.0098593125534696,1.0096849323635062
ARG,23,1.0067464150209642,1.008106624840112,1.0096849323635062
ARG,24,0.9928317997952963,1.0092559536554773,1.0096849323635062
ARG,25,1.0013427121983536,1.008591206857363,1.0096849323635062
ARG,26,1.0056733919524687,1.0089966132090962,1.0096849323635062
ARG,27,1.006654541074765,1.0085861951189838,1.0096849323635062
ARG,28,1.017548666959816,1.0090059619218634,1.0096849323635062
ARG,29T30,1.0083824016086949,1.008989857470439,1.0096849323635062
ARG,31T33,1.0061033175127028,1.008436220268123,1.0096849323635062
ARG,35,1.005877895188144,1.0082920894639256,1.0096849323635062
ARG,36T39,1.0085286493991372,1.0081915514379562,1.0096849323635062
ARG,41T43,1.0093303376811098,1.0080804719699425,1.0096849323635062
ARG,45T47,1.0072436059033332,1.0080192902138956,1.0096849323635062
ARG,49,1.006714851667379,1.0086660657150237,1.0096849323635062
ARG,50,0.9994145518397589,1.008907614139183,1.0096849323635062
ARG,51,1.0062457003500929,1.0112220216625298,1.0096849323635062
ARG,52,1.0063544751744826,1.0084285519775567,1.0096849323635062
ARG,53,1.0231897017460019,1.0086086596693047,1.0096849323635062
ARG,55T56,1.0103257022573278,1.008180502564937,1.0096849323635062
ARG,58T60,1.023065310218201,1.0097076377703211,1.0096849323635062
ARG,61,1.01413402704962,1.008757417303068,1.0096849323635062
ARG,62T63,1.0004231116919977,1.009294559029059,1.0096849323635062
ARG,64T66,1.0132367656914578,1.010018816419969,1.0096849323635062
ARG,68,1.0104268870152093,1.0075880553980097,1.0096849323635062
ARG,69T75,1.010888593536029,1.0089716382730138,1.0096849323635062
ARG,77T82,1.007484466521819,1.0080557222061621,1.0096849323635062
ARG,84,1.010092795201775,1.0080916171226801,1.0096849323635062
ARG,85,1.013827580189742,1.0077323594110075,1.0096849323635062
ARG,86T88,1.0098254866697902,1.0079635552256283,1.0096849323635062
ARG,90T93,1.0129882283396219,1.008534139251457,1.0096849323635062
ARG,94T98,1.0099083339764674,1.008291569029982,1.0096849323635062
AUS,01T02,1.0012934357177097,1.0057125919153702,1.0066734421842287
AUS,03,0.9977112825820162,1.0059386547779485,1.0066734421842287
AUS,05T06,0.9943143492853574,1.0052509414885746,1.0066734421842287
AUS,07T08,0.9919128940874461,1.005539606160324,1.0066734421842287
AUS,10T12,0.999761564981872,1.0057285358679655,1.0066734421842287
AUS,13T15,0.9990512299375132,1.0052018704843255,1.0066734421842287
AUS,16,1.004351246190401,1.0055559240912855,1.0066734421842287
AUS,17T18,1.0012848974421447,1.005867659135991,1.0066734421842287
AUS,19,1.0048552162462776,1.0050955482870916,1.0066734421842287
AUS,20,1.017914072323282,1.005899290993551,1.0066734421842287
AUS,21,0.9919160142960254,1.0064068452700554,1.0066734421842287
AUS,22,1.0057612246309267,1.0068052954002138,1.0066734421842287
AUS,23,1.0039608954446417,1.0055932526659588,1.0066734421842287
AUS,24,0.9833123260076038,1.0066356963843763,1.0066734421842287
AUS,25,1.002894203742145,1.0059193116049,1.0066734421842287
AUS,26,0.9996880865349086,1.006767928779766,1.0066734421842287
AUS,27,1.0055803153004987,1.006615737223336,1.0066734421842287
AUS,28,1.0227901864375877,1.0069009904357815,1.0066734421842287
AUS,29T30,1.0114370954734155,1.007067320403107,1.0066734421842287
AUS,31T33,1.003760656624899,1.0068251511916284,1.0066734421842287
AUS,35,1.0037212279076417,1.0051664419269462,1.0066734421842287
AUS,36T39,1.0057368684637027,1.005517669639258,1.0066734421842287
AUS,41T43,1.0058596492459455,1.0057226905526992,1.0066734421842287
AUS,45T47,1.0048256265114242,1.0054114615732606,1.0066734421842287
AUS,49,1.003285050417473,1.0054761305841502,1.0066734421842287
AUS,50,1.0022065710977015,1.005417240692151,1.0066734421842287
AUS,51,1.0048238333626094,1.0063980196130196,1.0066734421842287
AUS,52,1.003597905012414,1.0051842465924017,1.0066734421842287
AUS,53,1.0057400320698933,1.0056161006708693,1.0066734421842287
AUS,55T56,1.0070578572040878,1.0053726675874441,1.0066734421842287
